,fname,class_num,label,pred_num,pred_label,prob,prob_all,correct,Status,pixel size,Single tick,Sex,Lifestage,Feed-Stage,Species,Identifier_initials,ID_date,re-cropped
284,Dermacentor_variabilis_f_a_iNat_unk_unfed_25685884.jpg,1,Dermacentor,1,Dermacentor,65.1,[9.4231502e-05 6.5103412e-01 3.4887165e-01],1,Augment,113.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,FALSE
285,Dermacentor_variabilis_f_a_iNat_unk_unfed_25741262.jpg,1,Dermacentor,0,Amblyomma,56.66,[0.5666218  0.43236342 0.00101484],0,Augment,26.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
286,Dermacentor_variabilis_f_a_iNat_unk_unfed_25844106.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2178913e-11 9.9999821e-01 1.8053379e-06],1,Augment,202.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,FALSE
287,Dermacentor_variabilis_f_a_iNat_unk_unfed_26200754.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.1102028e-09 1.0000000e+00 1.0544443e-13],1,Augment,80.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,FALSE
288,Dermacentor_variabilis_f_a_iNat_unk_unfed_26254983.jpg,1,Dermacentor,1,Dermacentor,100.0,[9.408880e-14 1.000000e+00 8.287518e-10],1,Augment,75.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,FALSE
289,Dermacentor_variabilis_f_a_iNat_unk_unfed_26563997.jpg,1,Dermacentor,1,Dermacentor,86.42,[3.1459709e-05 8.6422968e-01 1.3573895e-01],1,Augment,50.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
290,Dermacentor_variabilis_f_a_iNat_unk_unfed_26720405.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.149854e-15 1.000000e+00 5.391509e-16],1,Augment,45.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
291,Dermacentor_variabilis_f_a_iNat_unk_unfed_26940659.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.3193313e-13 1.0000000e+00 8.9349916e-16],1,Augment,84.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
292,Dermacentor_variabilis_f_a_iNat_unk_unfed_27426761.jpg,1,Dermacentor,1,Dermacentor,99.91,[3.0996461e-10 9.9913698e-01 8.6301344e-04],1,Augment,55.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
293,Dermacentor_variabilis_f_a_iNat_unk_unfed_27536672.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.3833757e-17 1.0000000e+00 2.4205334e-14],1,Augment,73.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
294,Dermacentor_variabilis_f_a_iNat_unk_unfed_27542779.jpg,1,Dermacentor,1,Dermacentor,91.25,[0.02778975 0.9124569  0.05975333],1,Augment,23.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,TRUE
295,Dermacentor_variabilis_f_a_iNat_unk_unfed_276738.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.3727648e-22 1.0000000e+00 9.9905486e-15],1,Augment,110.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
296,Dermacentor_variabilis_f_a_iNat_unk_unfed_27700176.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2925575e-14 1.0000000e+00 7.0902203e-13],1,Augment,215.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/6/2020,FALSE
297,Dermacentor_variabilis_f_a_iNat_unk_unfed_28295789.jpg,1,Dermacentor,1,Dermacentor,99.92,[7.9493341e-04 9.9920505e-01 1.2468733e-10],1,Augment,39.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/5/2020,TRUE
298,Dermacentor_variabilis_f_a_iNat_unk_unfed_28376603.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.2542383e-07 9.9999964e-01 3.9039445e-08],1,Augment,83.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/5/2020,FALSE
299,Dermacentor_variabilis_f_a_iNat_unk_unfed_28777938.jpg,1,Dermacentor,1,Dermacentor,89.52,[2.12933082e-06 8.95183802e-01 1.04814075e-01],1,Keep,16.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/5/2020,TRUE
300,Dermacentor_variabilis_f_a_iNat_unk_unfed_28818966.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2356149e-19 1.0000000e+00 1.3564743e-09],1,Augment,78.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/5/2020,FALSE
301,Dermacentor_variabilis_f_a_iNat_unk_unfed_29465075.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.7102427e-17 1.0000000e+00 8.2507282e-16],1,Augment,142.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/4/2020,FALSE
302,Dermacentor_variabilis_f_a_iNat_unk_unfed_29590942.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.0105297e-16 1.0000000e+00 1.2052809e-18],1,Augment,92.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/4/2020,FALSE
303,Dermacentor_variabilis_f_a_iNat_unk_unfed_29674253.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.0465353e-18 1.0000000e+00 2.9017779e-21],1,Augment,52.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/4/2020,TRUE
304,Dermacentor_variabilis_f_a_iNat_unk_unfed_2987518.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.1661857e-21 1.0000000e+00 3.6461819e-18],1,Augment,100.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
305,Dermacentor_variabilis_f_a_iNat_unk_unfed_3048440.jpg,1,Dermacentor,1,Dermacentor,99.99,[9.954665e-05 9.998995e-01 9.397620e-07],1,Augment,32.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
306,Dermacentor_variabilis_f_a_iNat_unk_unfed_30603058.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.3608808e-15 1.0000000e+00 6.6926423e-11],1,Augment,120.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/4/2020,FALSE
307,Dermacentor_variabilis_f_a_iNat_unk_unfed_30896359.jpg,1,Dermacentor,1,Dermacentor,99.41,[3.1819840e-07 9.9409759e-01 5.9020375e-03],1,Augment,20.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/3/2020,TRUE
308,Dermacentor_variabilis_f_a_iNat_unk_unfed_31508523.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.7332028e-18 1.0000000e+00 1.2927646e-14],1,Augment,77.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/3/2020,TRUE
309,Dermacentor_variabilis_f_a_iNat_unk_unfed_3168926.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.2014743e-09 1.0000000e+00 5.5359561e-10],1,Augment,165.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
310,Dermacentor_variabilis_f_a_iNat_unk_unfed_31973223.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.0738866e-09 1.0000000e+00 2.0976768e-13],1,Augment,110.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/3/2020,FALSE
311,Dermacentor_variabilis_f_a_iNat_unk_unfed_3218456.jpg,1,Dermacentor,1,Dermacentor,99.26,[0.00342363 0.99262744 0.00394896],1,Augment,32.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
312,Dermacentor_variabilis_f_a_iNat_unk_unfed_3229436.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.14621965e-10 9.99999762e-01 2.04676596e-07],1,Augment,65.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
313,Dermacentor_variabilis_f_a_iNat_unk_unfed_3284471.jpg,1,Dermacentor,1,Dermacentor,100.0,[9.5449839e-15 1.0000000e+00 1.7420904e-12],1,Augment,50.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
314,Dermacentor_variabilis_f_a_iNat_unk_unfed_33820329.jpg,1,Dermacentor,1,Dermacentor,99.11,[8.929747e-03 9.910613e-01 8.985153e-06],1,Augment,40.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/3/2020,TRUE
315,Dermacentor_variabilis_f_a_iNat_unk_unfed_3403116.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.13840874e-10 9.99997854e-01 2.12362147e-06],1,Augment,43.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
316,Dermacentor_variabilis_f_a_iNat_unk_unfed_3469563.jpg,1,Dermacentor,2,Ixodes,71.57,[2.3953546e-05 2.8428614e-01 7.1568990e-01],0,Augment,27.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
317,Dermacentor_variabilis_f_a_iNat_unk_unfed_3570232.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.0691762e-10 1.0000000e+00 3.0962239e-13],1,Augment,145.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
318,Dermacentor_variabilis_f_a_iNat_unk_unfed_3690345.jpg,1,Dermacentor,1,Dermacentor,100.0,[7.0144719e-22 1.0000000e+00 7.6274887e-20],1,Augment,70.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
319,Dermacentor_variabilis_f_a_iNat_unk_unfed_3704775.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.6683696e-11 1.0000000e+00 1.6213450e-10],1,Augment,34.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
320,Dermacentor_variabilis_f_a_iNat_unk_unfed_3710063.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.3044207e-14 1.0000000e+00 7.4622613e-20],1,Augment,55.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
321,Dermacentor_variabilis_f_a_iNat_unk_unfed_3961546.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.4786187e-07 9.9999940e-01 2.6950287e-11],1,Augment,115.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,FALSE
322,Dermacentor_variabilis_f_a_iNat_unk_unfed_4068702.jpg,1,Dermacentor,1,Dermacentor,96.52,[0.02838875 0.9652263  0.00638485],1,Augment,22.0,TRUE,f,a,unfed,Dermacentor variabilis,LJ,08/07/20,TRUE
323,Dermacentor_variabilis_f_a_iNat_unk_unfed_40915598.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.5290703e-11 1.0000000e+00 2.1722972e-08],1,Augment,130.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,FALSE
324,Dermacentor_variabilis_f_a_iNat_unk_unfed_40940137.jpg,1,Dermacentor,1,Dermacentor,99.96,[6.494109e-05 9.996202e-01 3.148318e-04],1,Augment,140.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,FALSE
325,Dermacentor_variabilis_f_a_iNat_unk_unfed_41735369.jpg,1,Dermacentor,1,Dermacentor,86.1,[0.05131197 0.8610204  0.08766769],1,Augment,50.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
326,Dermacentor_variabilis_f_a_iNat_unk_unfed_42662374.jpg,1,Dermacentor,1,Dermacentor,99.48,[5.1617059e-03 9.9483770e-01 5.8194786e-07],1,Augment,33.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
327,Dermacentor_variabilis_f_a_iNat_unk_unfed_42777943.jpg,1,Dermacentor,1,Dermacentor,99.86,[1.3850440e-03 9.9861264e-01 2.2937845e-06],1,Augment,24.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
328,Dermacentor_variabilis_f_a_iNat_unk_unfed_42894899.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.4424302e-11 1.0000000e+00 3.5199992e-08],1,Keep,30.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
329,Dermacentor_variabilis_f_a_iNat_unk_unfed_43308777.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.10473395e-17 1.00000000e+00 8.20489135e-19],1,Augment,54.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/11/2020,TRUE
330,Dermacentor_variabilis_f_a_iNat_unk_unfed_43937190.jpg,1,Dermacentor,1,Dermacentor,99.96,[2.4489986e-04 9.9960893e-01 1.4622899e-04],1,Augment,18.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
331,Dermacentor_variabilis_f_a_iNat_unk_unfed_44305346.jpg,1,Dermacentor,1,Dermacentor,99.99,[8.3706182e-05 9.9991620e-01 7.5724806e-08],1,Augment,48.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
332,Dermacentor_variabilis_f_a_iNat_unk_unfed_44677077.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.4344230e-10 9.9999964e-01 4.1389870e-07],1,Augment,25.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
333,Dermacentor_variabilis_f_a_iNat_unk_unfed_44793139.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.43135725e-08 9.99999881e-01 6.34673256e-08],1,Augment,40.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
334,Dermacentor_variabilis_f_a_iNat_unk_unfed_45016709.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.1065528e-18 1.0000000e+00 5.4699353e-18],1,Augment,130.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
335,Dermacentor_variabilis_f_a_iNat_unk_unfed_45306603.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.9553565e-19 1.0000000e+00 1.9379585e-25],1,Augment,53.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
336,Dermacentor_variabilis_f_a_iNat_unk_unfed_45447406.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.09562485e-13 1.00000000e+00 8.86744565e-18],1,Augment,110.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
337,Dermacentor_variabilis_f_a_iNat_unk_unfed_45622148.jpg,1,Dermacentor,1,Dermacentor,99.28,[7.158285e-03 9.928277e-01 1.390669e-05],1,Augment,20.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
338,Dermacentor_variabilis_f_a_iNat_unk_unfed_45740450.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.8499326e-06 9.9999714e-01 2.1511988e-10],1,Augment,42.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
339,Dermacentor_variabilis_f_a_iNat_unk_unfed_46034348.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.0357241e-19 1.0000000e+00 8.8395490e-18],1,Augment,65.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
340,Dermacentor_variabilis_f_a_iNat_unk_unfed_46050571.jpg,1,Dermacentor,1,Dermacentor,100.0,[7.0781102e-14 1.0000000e+00 1.1801734e-14],1,Augment,50.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
341,Dermacentor_variabilis_f_a_iNat_unk_unfed_46052939.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.3529103e-06 9.9999750e-01 7.5441612e-08],1,Augment,155.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
342,Dermacentor_variabilis_f_a_iNat_unk_unfed_46183620.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.4317388e-13 1.0000000e+00 1.7819779e-16],1,Augment,62.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
343,Dermacentor_variabilis_f_a_iNat_unk_unfed_46229733.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.8434884e-12 1.0000000e+00 4.3038701e-15],1,Augment,26.0,FALSE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,TRUE
344,Dermacentor_variabilis_f_a_iNat_unk_unfed_46237206.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.5355752e-16 1.0000000e+00 4.0819394e-19],1,Augment,140.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/10/2020,FALSE
345,Dermacentor_variabilis_f_a_iNat_unk_unfed_46301069.jpg,1,Dermacentor,1,Dermacentor,93.14,[6.8589397e-02 9.3141037e-01 1.8352505e-07],1,Keep,15.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,TRUE
346,Dermacentor_variabilis_f_a_iNat_unk_unfed_46393197.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.9534601e-21 1.0000000e+00 2.1380437e-23],1,Augment,80.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,TRUE
347,Dermacentor_variabilis_f_a_iNat_unk_unfed_46447180.jpg,1,Dermacentor,1,Dermacentor,93.58,[6.3274577e-02 9.3579066e-01 9.3472557e-04],1,Augment,27.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,TRUE
348,Dermacentor_variabilis_f_a_iNat_unk_unfed_46602694.jpg,1,Dermacentor,1,Dermacentor,100.0,[7.1577820e-16 1.0000000e+00 2.7230274e-13],1,Augment,165.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,FALSE
349,Dermacentor_variabilis_f_a_iNat_unk_unfed_46707100.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.6473932e-15 9.9999988e-01 9.7715940e-08],1,Augment,107.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,TRUE
350,Dermacentor_variabilis_f_a_iNat_unk_unfed_46782263.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.7820107e-10 1.0000000e+00 1.6543712e-09],1,Augment,100.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,FALSE
351,Dermacentor_variabilis_f_a_iNat_unk_unfed_46854142.jpg,1,Dermacentor,1,Dermacentor,100.0,[4.3377227e-16 1.0000000e+00 1.7738715e-18],1,Augment,50.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,TRUE
352,Dermacentor_variabilis_f_a_iNat_unk_unfed_46898388.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.6430791e-09 9.9999869e-01 1.2741392e-06],1,Augment,24.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/9/2020,TRUE
353,Dermacentor_variabilis_f_a_iNat_unk_unfed_47117031.jpg,1,Dermacentor,1,Dermacentor,98.12,[1.8553335e-02 9.8117000e-01 2.7664835e-04],1,Keep,35.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
354,Dermacentor_variabilis_f_a_iNat_unk_unfed_47165482.jpg,1,Dermacentor,0,Amblyomma,85.75,[0.8575347  0.11815111 0.02431413],0,Keep,30.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
355,Dermacentor_variabilis_f_a_iNat_unk_unfed_47296085.jpg,1,Dermacentor,1,Dermacentor,99.9,[9.4032957e-04 9.9904639e-01 1.3272139e-05],1,Augment,20.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
356,Dermacentor_variabilis_f_a_iNat_unk_unfed_47329418.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.5854273e-11 1.0000000e+00 2.7402527e-09],1,Augment,70.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
357,Dermacentor_variabilis_f_a_iNat_unk_unfed_47631496.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.8228642e-19 1.0000000e+00 5.7352484e-16],1,Augment,84.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
358,Dermacentor_variabilis_f_a_iNat_unk_unfed_47636256.jpg,1,Dermacentor,2,Ixodes,99.59,[8.762172e-06 4.056602e-03 9.959346e-01],0,Keep,18.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
359,Dermacentor_variabilis_f_a_iNat_unk_unfed_47952426.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.2438502e-15 1.0000000e+00 1.6742043e-13],1,Augment,107.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,FALSE
360,Dermacentor_variabilis_f_a_iNat_unk_unfed_48009619.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.5575868e-11 1.0000000e+00 1.6853691e-14],1,Augment,38.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/7/2020,TRUE
361,Dermacentor_variabilis_f_a_iNat_unk_unfed_48472566.jpg,1,Dermacentor,1,Dermacentor,100.0,[5.3477215e-14 1.0000000e+00 1.3274018e-20],1,Augment,40.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
362,Dermacentor_variabilis_f_a_iNat_unk_unfed_48510905.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.4751492e-16 1.0000000e+00 4.4821850e-15],1,Augment,80.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,FALSE
363,Dermacentor_variabilis_f_a_iNat_unk_unfed_48569640.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.1182017e-13 1.0000000e+00 5.2846980e-12],1,Augment,40.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
364,Dermacentor_variabilis_f_a_iNat_unk_unfed_48582269.jpg,1,Dermacentor,1,Dermacentor,99.67,[1.0573003e-06 9.9667776e-01 3.3211678e-03],1,Augment,137.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,FALSE
365,Dermacentor_variabilis_f_a_iNat_unk_unfed_48820320.jpg,1,Dermacentor,1,Dermacentor,99.88,[7.4741325e-07 9.9880660e-01 1.1926887e-03],1,Augment,28.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
366,Dermacentor_variabilis_f_a_iNat_unk_unfed_48856509.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.1456618e-15 1.0000000e+00 6.4232131e-19],1,Augment,59.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
367,Dermacentor_variabilis_f_a_iNat_unk_unfed_48873702.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.3699317e-16 1.0000000e+00 4.2900713e-21],1,Augment,60.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
368,Dermacentor_variabilis_f_a_iNat_unk_unfed_49350482.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.2574304e-17 1.0000000e+00 3.4815060e-19],1,Augment,55.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
369,Dermacentor_variabilis_f_a_iNat_unk_unfed_49383817.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.1974319e-08 9.9999905e-01 9.8776059e-07],1,Augment,25.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
370,Dermacentor_variabilis_f_a_iNat_unk_unfed_49514315.jpg,1,Dermacentor,1,Dermacentor,53.95,[0.44742966 0.53946906 0.0131013 ],1,Keep,10.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
371,Dermacentor_variabilis_f_a_iNat_unk_unfed_49544731.jpg,1,Dermacentor,1,Dermacentor,100.0,[6.338941e-12 1.000000e+00 4.956161e-08],1,Augment,33.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
372,Dermacentor_variabilis_f_a_iNat_unk_unfed_49752410.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.5937091e-14 1.0000000e+00 3.8799243e-08],1,Augment,135.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,FALSE
373,Dermacentor_variabilis_f_a_iNat_unk_unfed_49987255.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.946506e-09 1.000000e+00 7.252440e-16],1,Augment,35.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
374,Dermacentor_variabilis_f_a_iNat_unk_unfed_50108739.jpg,1,Dermacentor,1,Dermacentor,99.92,[7.6067424e-04 9.9922311e-01 1.6256829e-05],1,Augment,31.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
375,Dermacentor_variabilis_f_a_iNat_unk_unfed_50192767.jpg,1,Dermacentor,1,Dermacentor,100.0,[8.3813126e-20 1.0000000e+00 3.3640305e-20],1,Augment,37.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,TRUE
376,Dermacentor_variabilis_f_a_iNat_unk_unfed_50444303.jpg,1,Dermacentor,1,Dermacentor,99.79,[2.0683343e-03 9.9793172e-01 3.2858487e-09],1,Augment,150.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/10/2020,FALSE
377,Dermacentor_variabilis_f_a_iNat_unk_unfed_50733681.jpg,1,Dermacentor,1,Dermacentor,83.42,[3.0441775e-05 8.3421254e-01 1.6575700e-01],1,Augment,120.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/11/2020,FALSE
378,Dermacentor_variabilis_f_a_iNat_unk_unfed_51049281.jpg,1,Dermacentor,1,Dermacentor,99.98,[2.2772455e-04 9.9977225e-01 3.8167443e-09],1,Augment,17.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/11/2020,TRUE
379,Dermacentor_variabilis_f_a_iNat_unk_unfed_51122876.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.2654442e-07 9.9999988e-01 3.4207173e-12],1,Augment,75.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/12/2020,FALSE
380,Dermacentor_variabilis_f_a_iNat_unk_unfed_51154517.jpg,1,Dermacentor,1,Dermacentor,100.0,[3.9043493e-06 9.9998307e-01 1.2996513e-05],1,Augment,15.0,TRUE,f,a,unfed,Dermacentor variabilis,ZD,8/12/2020,TRUE
381,Dermacentor_variabilis_f_a_iNat_unk_unfed_51854611.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.3166047e-16 1.0000000e+00 7.3888022e-15],1,Augment,67.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/12/2020,FALSE
382,Dermacentor_variabilis_f_a_iNat_unk_unfed_51929973.jpg,1,Dermacentor,1,Dermacentor,100.0,[2.9200953e-13 1.0000000e+00 3.2661862e-10],1,Augment,106.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/12/2020,FALSE
383,Dermacentor_variabilis_f_a_iNat_unk_unfed_52059075.jpg,1,Dermacentor,1,Dermacentor,100.0,[1.6611352e-12 1.0000000e+00 1.7884562e-14],1,Augment,60.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/12/2020,TRUE
384,Dermacentor_variabilis_f_a_iNat_unk_unfed_52184516.jpg,1,Dermacentor,1,Dermacentor,100.0,[9.1545754e-10 9.9999881e-01 1.2077744e-06],1,Augment,80.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/12/2020,FALSE
385,Dermacentor_variabilis_f_a_iNat_unk_unfed_52337564.jpg,1,Dermacentor,1,Dermacentor,100.0,[7.7698826e-22 1.0000000e+00 3.7332487e-17],1,Augment,75.0,TRUE,f,a,unfed,Dermacentor variabilis,JAR,8/12/2020,TRUE
